출발 국가,항공사,출발 공항,도착 공항,도착 국가,도착국가이름,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
KAZ,AtlasGlobal,KGF,AYT,TUR,터키,2018,5,5,5,5,1344
KAZ,AtlasGlobal,KGF,IST,TUR,터키,2017,3,5,5,5,670
KAZ,AtlasGlobal,KGF,IST,TUR,터키,2017,4,8,8,8,1072
KAZ,AtlasGlobal,KGF,IST,TUR,터키,2017,5,9,9,9,1236
KAZ,AtlasGlobal,KGF,IST,TUR,터키,2017,6,6,6,6,804
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,3,2,2,2,328
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,4,8,8,8,1312
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,5,9,9,9,1562
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,6,8,8,8,1312
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,7,9,9,9,1476
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,8,9,9,9,1526
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,9,8,8,8,1432
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,10,9,9,9,1652
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,11,8,8,8,1402
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2017,12,8,8,8,1432
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2018,1,4,4,4,596
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2018,2,4,4,4,776
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2018,3,9,9,9,1694
KAZ,AtlasGlobal,SCO,IST,TUR,터키,2018,4,7,7,7,1088
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2016,6,17,17,17,3572
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2016,7,17,17,17,3660
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2016,8,18,18,18,3888
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2016,9,12,12,12,2544
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2016,10,1,1,1,216
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,4,1,1,1,216
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,5,8,8,8,1716
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,6,22,22,22,4686
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,7,26,26,26,5526
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,8,27,27,27,5760
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2017,9,22,22,22,4674
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2018,4,1,1,1,197
KAZ,AtlasGlobal,TSE,AYT,TUR,터키,2018,5,9,9,9,2328
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,4,1,1,1,164
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,5,9,9,9,1419
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,6,9,9,9,1476
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,7,8,8,8,1358
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,8,9,9,9,1476
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,9,9,9,9,1416
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,10,9,9,9,1386
KAZ,AtlasGlobal,TSE,IST,TUR,터키,2017,11,7,7,7,998
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,6,3,3,3,252
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,7,3,3,3,252
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,8,3,3,3,252
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,10,3,3,3,252
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,11,6,6,6,504
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2016,12,5,5,5,420
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,1,6,6,6,504
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,2,6,6,6,504
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,3,7,7,7,588
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,4,2,2,2,168
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,5,5,5,5,420
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,6,6,6,6,504
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,7,6,6,6,504
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,8,2,2,2,168
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,9,3,3,3,252
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,10,2,2,2,168
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,11,4,4,4,384
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2017,12,4,4,4,384
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2018,1,5,5,5,480
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2018,2,4,4,4,384
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2018,3,4,4,4,384
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2018,4,4,4,4,384
KAZ,Avia Traffic Company,ALA,FRU,KGZ,키르기스스탄,2018,5,5,5,5,480
KAZ,Bek Air,ALA,KBL,AFG,아프가니스탄,2016,6,2,2,2,200
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,6,13,13,13,2370
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,7,13,13,13,2370
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,8,13,13,13,2448
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,9,13,13,13,2376
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,10,13,13,13,2442
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,11,13,13,13,2454
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2016,12,13,13,13,2451
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,1,13,13,13,2388
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,2,12,12,12,2268
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,3,12,12,12,2268
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,4,13,13,13,2457
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,5,13,13,13,2454
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,6,13,13,13,2451
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,7,13,13,13,2451
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,8,14,14,14,2634
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,9,11,11,11,2076
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,10,14,14,14,2640
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,11,13,13,13,2457
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2017,12,13,13,13,2457
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2018,1,13,13,13,2457
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2018,2,11,11,11,2079
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2018,3,13,13,13,2457
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2018,4,13,13,13,2451
KAZ,Belavia,ALA,MSQ,BLR,벨라루스,2018,5,16,16,16,3018
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2016,6,1,1,1,120
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2016,7,4,4,4,511
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2016,8,5,5,5,634
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2016,9,1,1,1,120
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2017,6,1,1,1,123
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2017,7,4,4,4,489
KAZ,Belavia,KGF,MSQ,BLR,벨라루스,2017,8,4,4,4,483
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2016,6,1,1,1,120
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2016,7,9,9,9,1164
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2016,8,8,8,8,1100
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2016,9,2,2,2,243
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2017,6,1,1,1,120
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2017,7,8,8,8,969
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2017,8,9,9,9,1101
KAZ,Belavia,KSN,MSQ,BLR,벨라루스,2017,9,1,1,1,107
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2016,6,1,1,1,148
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2016,7,9,9,9,1276
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2016,8,9,9,9,1095
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2016,9,2,2,2,243
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2017,6,9,9,9,1167
KAZ,Belavia,PWQ,MSQ,BLR,벨라루스,2017,8,9,9,9,1192
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,6,30,30,30,4025
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,7,36,36,36,5594
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,8,36,36,36,5502
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,9,30,30,30,3725
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,10,31,31,31,3322
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,11,28,28,28,3176
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2016,12,27,27,27,3341
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,1,25,25,25,2644
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,2,21,21,21,2216
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,3,24,24,24,2937
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,4,30,30,30,3236
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,5,31,31,31,3371
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,6,30,30,30,4210
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,7,39,39,39,6223
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,8,40,40,40,6326
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,9,30,30,30,4056
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,10,30,30,30,3210
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,11,23,23,23,2487
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2017,12,22,22,22,2682
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2018,1,21,21,21,2345
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2018,2,20,20,20,2156
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2018,3,25,25,25,2758
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2018,4,26,26,26,2880
KAZ,Belavia,TSE,MSQ,BLR,벨라루스,2018,5,31,31,31,3333
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,6,29,29,29,2908
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,7,26,26,26,3648
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,8,29,29,29,3876
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,9,30,30,30,4568
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,10,29,29,29,4140
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,11,26,26,26,3494
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2016,12,25,25,25,3220
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,1,24,24,24,3144
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,2,25,25,25,3066
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,3,29,29,29,3854
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,4,26,26,26,3780
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,5,27,27,27,4076
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,6,24,24,24,3936
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,7,29,29,29,4712
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,8,29,29,29,4228
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,9,30,30,30,4700
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,10,27,27,27,3724
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,11,27,27,27,3924
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2017,12,23,23,23,2650
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2018,1,29,29,29,3106
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2018,2,18,18,18,1764
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2018,3,29,29,29,2996
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2018,4,28,28,28,3316
KAZ,China Southern Airlines,ALA,URC,CHN,중화인민공화국,2018,5,27,27,27,3570
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,6,13,13,13,1274
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,7,13,13,13,1296
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,8,14,14,14,1394
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,9,13,13,13,1274
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,10,12,12,12,1176
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,11,13,13,13,1274
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2016,12,10,10,10,980
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,1,10,10,10,980
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,2,7,7,7,686
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,3,14,14,14,1394
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,4,11,11,11,1078
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,5,15,15,15,1470
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,6,15,15,15,1602
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,7,17,17,17,2260
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,8,16,16,16,1656
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,9,15,15,15,1470
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,10,9,9,9,882
KAZ,China Southern Airlines,TSE,URC,CHN,중화인민공화국,2017,11,10,10,10,980
KAZ,Ellinair,ALA,SKG,GRE,그리스,2016,6,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2016,7,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2016,8,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2016,9,2,2,2,288
KAZ,Ellinair,ALA,SKG,GRE,그리스,2017,6,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2017,7,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2017,8,3,3,3,432
KAZ,Ellinair,ALA,SKG,GRE,그리스,2017,9,2,2,2,288
KAZ,Ellinair,TSE,SKG,GRE,그리스,2016,6,2,2,2,288
KAZ,Ellinair,TSE,SKG,GRE,그리스,2016,7,3,3,3,432
KAZ,Ellinair,TSE,SKG,GRE,그리스,2016,8,3,3,3,432
KAZ,Ellinair,TSE,SKG,GRE,그리스,2016,9,4,4,4,576
KAZ,Ellinair,TSE,SKG,GRE,그리스,2017,6,3,3,3,432
KAZ,Ellinair,TSE,SKG,GRE,그리스,2017,7,2,2,2,288
KAZ,Ellinair,TSE,SKG,GRE,그리스,2017,8,3,3,3,432
KAZ,Ellinair,TSE,SKG,GRE,그리스,2017,9,1,1,1,144
KAZ,Etihad Airways,ALA,AUH,UAE,아랍에미리트,2016,6,13,13,13,1438
KAZ,Etihad Airways,ALA,AUH,UAE,아랍에미리트,2016,7,13,13,13,1408
KAZ,Etihad Airways,ALA,AUH,UAE,아랍에미리트,2016,8,13,13,13,1528
KAZ,Etihad Airways,ALA,AUH,UAE,아랍에미리트,2016,9,13,13,13,1438
KAZ,Etihad Airways,ALA,AUH,UAE,아랍에미리트,2016,10,12,12,12,1362
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,6,9,9,9,1014
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,7,9,9,9,1014
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,8,9,9,9,984
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,9,8,8,8,848
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,10,9,9,9,954
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,11,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2016,12,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,1,8,8,8,1088
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,2,8,8,8,998
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,3,9,9,9,1164
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,4,9,9,9,1194
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,5,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,6,8,8,8,1088
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,7,9,9,9,1194
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,8,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,9,9,9,9,1194
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,10,8,8,8,1088
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,11,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2017,12,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2018,1,9,9,9,1224
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2018,2,8,8,8,1088
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2018,3,9,9,9,1300
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2018,4,8,8,8,1088
KAZ,Etihad Airways,TSE,AUH,UAE,아랍에미리트,2018,5,9,9,9,1224
KAZ,Finnair,TSE,HEL,FIN,핀란드,2017,6,4,4,4,552
KAZ,Finnair,TSE,HEL,FIN,핀란드,2017,7,8,8,8,1104
KAZ,Finnair,TSE,HEL,FIN,핀란드,2017,8,4,4,4,579
KAZ,Finnair,TSE,HMA,RUS,러시아,2017,2,1,1,1,138
KAZ,Finnair,TSE,OVB,RUS,러시아,2017,10,1,1,1,138
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,6,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,7,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,8,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,9,7,7,7,1148
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,10,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,11,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2016,12,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,1,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,2,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,3,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,4,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,5,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,6,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,7,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,8,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,9,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,10,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,11,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2017,12,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2018,1,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2018,2,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2018,3,9,9,9,1476
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2018,4,8,8,8,1312
KAZ,Hainan Airlines,ALA,PEK,CHN,중화인민공화국,2018,5,9,9,9,1476
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,6,9,9,9,2212
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,7,9,9,9,2187
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,8,9,9,9,2212
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,9,8,8,8,1993
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,10,9,9,9,2212
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,11,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2016,12,9,9,9,2261
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,1,7,7,7,1751
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,2,8,8,8,1994
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,3,9,9,9,2187
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,4,9,9,9,2187
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,5,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,6,8,8,8,1944
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,7,9,9,9,2212
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,8,9,9,9,2187
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,9,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,ALA,AMS,NED,네덜란드,2017,10,14,14,14,3552
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,6,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,7,8,8,8,1944
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,8,9,9,9,2212
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,9,9,9,9,2287
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,10,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,11,8,8,8,1969
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2016,12,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,1,8,8,8,1969
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,2,7,7,7,1801
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,3,8,8,8,1969
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,4,8,8,8,2019
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,5,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,6,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,7,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,8,8,8,8,1969
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,9,9,9,9,2237
KAZ,KLM Royal Dutch Airlines,TSE,AMS,NED,네덜란드,2017,10,8,8,8,2019
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2016,12,2,2,2,252
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,1,3,3,3,378
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,2,1,1,1,126
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,3,4,4,4,504
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,4,2,2,2,252
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,5,3,3,3,410
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,6,2,2,2,252
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,7,4,4,4,513
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,8,4,4,4,504
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,9,4,4,4,504
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,10,4,4,4,513
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,11,4,4,4,552
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2017,12,4,4,4,504
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2018,1,3,3,3,417
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2018,2,3,3,3,378
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2018,3,5,5,5,604
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2018,4,4,4,4,550
KAZ,Kam Air,ALA,KBL,AFG,아프가니스탄,2018,5,4,4,4,504
KAZ,LOT - Polish Airlines,TSE,WAW,POL,폴란드,2017,5,1,1,1,186
KAZ,LOT - Polish Airlines,TSE,WAW,POL,폴란드,2017,6,17,17,17,3228
KAZ,LOT - Polish Airlines,TSE,WAW,POL,폴란드,2017,7,18,18,18,3348
KAZ,LOT - Polish Airlines,TSE,WAW,POL,폴란드,2017,8,18,18,18,3348
KAZ,LOT - Polish Airlines,TSE,WAW,POL,폴란드,2017,9,16,16,16,2976
