도착 국가,출발 국가,항공사,출발 공항,도착 공항,년도,월,운항회수,출발 국가,도착 국가,정원(전체)
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2016,10,9,9,9,1350
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2016,11,8,8,8,1200
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2016,12,9,9,9,1350
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,1,9,9,9,1350
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,2,8,8,8,1200
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,3,11,11,11,1747
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,4,10,10,10,1500
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,5,13,13,13,1950
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,6,12,12,12,1800
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,7,14,14,14,2100
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,8,13,13,13,1950
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,9,10,10,10,1540
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,10,9,9,9,1350
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,11,9,9,9,1350
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2017,12,8,8,8,1200
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2018,1,7,7,7,1050
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2018,2,8,8,8,1200
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2018,3,19,19,19,2850
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2018,4,18,18,18,2700
KAZ,UZB,Uzbekistan Airways,TAS,TSE,2018,5,17,17,17,2550
KGZ,KAZ,Air Astana,ALA,FRU,2016,6,27,27,27,2888
KGZ,KAZ,Air Astana,ALA,FRU,2016,7,26,26,26,2791
KGZ,KAZ,Air Astana,ALA,FRU,2016,8,28,28,28,3036
KGZ,KAZ,Air Astana,ALA,FRU,2016,9,24,24,24,3137
KGZ,KAZ,Air Astana,ALA,FRU,2016,10,16,16,16,1825
KGZ,KAZ,Air Astana,ALA,FRU,2016,11,28,28,28,4191
KGZ,KAZ,Air Astana,ALA,FRU,2016,12,23,23,23,3357
KGZ,KAZ,Air Astana,ALA,FRU,2017,1,28,28,28,3918
KGZ,KAZ,Air Astana,ALA,FRU,2017,2,25,25,25,3102
KGZ,KAZ,Air Astana,ALA,FRU,2017,3,25,25,25,2814
KGZ,KAZ,Air Astana,ALA,FRU,2017,4,23,23,23,2651
KGZ,KAZ,Air Astana,ALA,FRU,2017,5,24,24,24,2608
KGZ,KAZ,Air Astana,ALA,FRU,2017,6,32,32,32,4690
KGZ,KAZ,Air Astana,ALA,FRU,2017,7,29,29,29,4278
KGZ,KAZ,Air Astana,ALA,FRU,2017,8,29,29,29,4193
KGZ,KAZ,Air Astana,ALA,FRU,2017,9,28,28,28,4146
KGZ,KAZ,Air Astana,ALA,FRU,2017,10,27,27,27,3977
KGZ,KAZ,Air Astana,ALA,FRU,2017,11,25,25,25,3620
KGZ,KAZ,Air Astana,ALA,FRU,2017,12,27,27,27,3680
KGZ,KAZ,Air Astana,ALA,FRU,2018,1,30,30,30,3913
KGZ,KAZ,Air Astana,ALA,FRU,2018,2,19,19,19,2644
KGZ,KAZ,Air Astana,ALA,FRU,2018,3,20,20,20,2801
KGZ,KAZ,Air Astana,ALA,FRU,2018,4,25,25,25,3565
KGZ,KAZ,Air Astana,ALA,FRU,2018,5,26,26,26,3547
KGZ,KAZ,Air Astana,TSE,FRU,2016,6,13,13,13,1261
KGZ,KAZ,Air Astana,TSE,FRU,2016,7,9,9,9,924
KGZ,KAZ,Air Astana,TSE,FRU,2016,8,11,11,11,1067
KGZ,KAZ,Air Astana,TSE,FRU,2016,9,13,13,13,1261
KGZ,KAZ,Air Astana,TSE,FRU,2016,10,8,8,8,776
KGZ,KAZ,Air Astana,TSE,FRU,2016,11,10,10,10,970
KGZ,KAZ,Air Astana,TSE,FRU,2016,12,9,9,9,942
KGZ,KAZ,Air Astana,TSE,FRU,2017,1,10,10,10,1021
KGZ,KAZ,Air Astana,TSE,FRU,2017,2,11,11,11,1067
KGZ,KAZ,Air Astana,TSE,FRU,2017,3,5,5,5,485
KGZ,KAZ,Air Astana,TSE,FRU,2017,4,6,6,6,651
KGZ,KAZ,Air Astana,TSE,FRU,2017,5,2,2,2,194
KGZ,KAZ,Air Astana,TSE,FRU,2017,6,2,2,2,245
KGZ,KAZ,Air Astana,TSE,FRU,2017,7,7,7,7,679
KGZ,KAZ,Air Astana,TSE,FRU,2017,8,6,6,6,582
KGZ,KAZ,Air Astana,TSE,FRU,2017,9,10,10,10,1021
KGZ,KAZ,Air Astana,TSE,FRU,2017,10,1,1,1,97
KGZ,KAZ,Air Astana,TSE,FRU,2017,11,5,5,5,485
KGZ,KAZ,Air Astana,TSE,FRU,2017,12,12,12,12,1215
KGZ,KAZ,Air Astana,TSE,FRU,2018,1,17,17,17,1820
KGZ,KAZ,Air Astana,TSE,FRU,2018,2,13,13,13,1312
KGZ,KAZ,Air Astana,TSE,FRU,2018,3,4,4,4,388
KGZ,KAZ,Air Astana,TSE,FRU,2018,4,6,6,6,582
KGZ,KAZ,Air Astana,TSE,FRU,2018,5,12,12,12,1164
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,6,3,3,3,252
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,7,3,3,3,252
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,8,3,3,3,252
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,10,3,3,3,252
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,11,6,6,6,504
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2016,12,5,5,5,420
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,1,6,6,6,504
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,2,6,6,6,504
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,3,7,7,7,588
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,4,2,2,2,168
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,5,5,5,5,420
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,6,6,6,6,504
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,7,6,6,6,504
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,8,2,2,2,168
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,9,3,3,3,252
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,10,2,2,2,168
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,11,4,4,4,384
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2017,12,4,4,4,384
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2018,1,5,5,5,480
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2018,2,4,4,4,384
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2018,3,4,4,4,384
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2018,4,4,4,4,384
KGZ,KAZ,Avia Traffic Company,ALA,FRU,2018,5,5,5,5,480
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,1,2,2,2,296
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,3,2,2,2,296
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,4,2,2,2,296
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,5,2,2,2,296
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,6,1,1,1,180
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,9,3,3,3,444
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,10,4,4,4,592
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,11,2,2,2,296
KGZ,TJK,Avia Traffic Company,DYU,FRU,2017,12,1,1,1,148
KGZ,TJK,Avia Traffic Company,DYU,FRU,2018,1,4,4,4,592
KGZ,TJK,Avia Traffic Company,DYU,FRU,2018,2,1,1,1,148
KGZ,TJK,Avia Traffic Company,DYU,FRU,2018,3,1,1,1,148
KGZ,TJK,Avia Traffic Company,DYU,FRU,2018,5,3,3,3,444
KGZ,TJK,Tajik Air,DYU,FRU,2016,6,5,5,5,985
KGZ,TJK,Tajik Air,DYU,FRU,2016,7,4,4,4,788
KGZ,TJK,Tajik Air,DYU,FRU,2016,8,4,4,4,788
KGZ,TJK,Tajik Air,DYU,FRU,2016,9,4,4,4,767
KGZ,TJK,Tajik Air,DYU,FRU,2016,10,4,4,4,788
KGZ,TJK,Tajik Air,DYU,FRU,2016,11,4,4,4,596
KGZ,TJK,Tajik Air,DYU,FRU,2016,12,4,4,4,596
KGZ,TJK,Tajik Air,DYU,FRU,2017,1,4,4,4,746
KGZ,TJK,Tajik Air,DYU,FRU,2017,2,3,3,3,672
KGZ,TJK,Tajik Air,DYU,FRU,2017,3,1,1,1,224
KGZ,TJK,Tajik Air,DYU,FRU,2017,4,1,1,1,224
KGZ,TJK,Tajik Air,DYU,FRU,2017,5,2,2,2,373
KGZ,TJK,Tajik Air,DYU,FRU,2017,6,3,3,3,447
KGZ,TJK,Tajik Air,DYU,FRU,2017,7,2,2,2,298
KGZ,TJK,Tajik Air,DYU,FRU,2017,8,2,2,2,298
KGZ,TJK,Tajik Air,DYU,FRU,2017,9,2,2,2,298
KGZ,TJK,Tajik Air,DYU,FRU,2017,12,4,4,4,671
KGZ,TJK,Tajik Air,DYU,FRU,2018,1,1,1,1,149
KGZ,TJK,Tajik Air,DYU,FRU,2018,2,2,2,2,298
KGZ,TJK,Tajik Air,DYU,FRU,2018,3,2,2,2,373
KGZ,TJK,Tajik Air,DYU,FRU,2018,4,2,2,2,298
KGZ,TJK,Tajik Air,DYU,FRU,2018,5,2,2,2,298
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,7,3,3,3,366
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,8,2,2,2,244
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,9,1,1,1,122
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,10,1,1,1,122
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,11,2,2,2,244
KGZ,UZB,Air Kyrgyzstan,TAS,FRU,2016,12,1,1,1,122
KGZ,UZB,Air Manas,TAS,FRU,2017,12,3,3,3,567
KGZ,UZB,Air Manas,TAS,FRU,2018,1,9,9,9,1554
KGZ,UZB,Air Manas,TAS,FRU,2018,2,8,8,8,1449
KGZ,UZB,Air Manas,TAS,FRU,2018,3,8,8,8,1449
KGZ,UZB,Air Manas,TAS,FRU,2018,4,8,8,8,1386
KGZ,UZB,Air Manas,TAS,FRU,2018,5,9,9,9,1596
KGZ,UZB,Globus,TAS,OSS,2017,1,1,1,1,176
KGZ,UZB,Globus,TAS,OSS,2017,2,2,2,2,352
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,6,9,9,9,1470
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,7,8,8,8,1428
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,8,9,9,9,1595
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,9,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,10,8,8,8,1240
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,11,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2016,12,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,1,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,2,8,8,8,1200
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,3,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,4,8,8,8,1200
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,5,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,6,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,7,8,8,8,1491
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,8,10,10,10,1773
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,9,9,9,9,1390
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,10,9,9,9,1390
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,11,9,9,9,1464
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2017,12,8,8,8,1200
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2018,1,9,9,9,1350
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2018,2,7,7,7,1050
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2018,3,9,9,9,1390
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2018,4,8,8,8,1320
KGZ,UZB,Uzbekistan Airways,TAS,FRU,2018,5,9,9,9,1424
KOR,KAZ,Air Astana,ALA,ICN,2016,6,13,13,13,2899
KOR,KAZ,Air Astana,ALA,ICN,2016,7,13,13,13,2899
KOR,KAZ,Air Astana,ALA,ICN,2016,8,13,13,13,2899
KOR,KAZ,Air Astana,ALA,ICN,2016,9,12,12,12,2676
KOR,KAZ,Air Astana,ALA,ICN,2016,10,14,14,14,3008
KOR,KAZ,Air Astana,ALA,ICN,2016,11,12,12,12,2676
KOR,KAZ,Air Astana,ALA,ICN,2016,12,14,14,14,3008
KOR,KAZ,Air Astana,ALA,ICN,2017,1,13,13,13,2842
KOR,KAZ,Air Astana,ALA,ICN,2017,2,11,11,11,2453
KOR,KAZ,Air Astana,ALA,ICN,2017,3,12,12,12,2448
KOR,KAZ,Air Astana,ALA,ICN,2017,4,13,13,13,2728
KOR,KAZ,Air Astana,ALA,ICN,2017,5,13,13,13,2899
KOR,KAZ,Air Astana,ALA,ICN,2017,6,13,13,13,2899
KOR,KAZ,Air Astana,ALA,ICN,2017,7,18,18,18,3729
KOR,KAZ,Air Astana,ALA,ICN,2017,8,17,17,17,3620
KOR,KAZ,Air Astana,ALA,ICN,2017,9,18,18,18,3729
KOR,KAZ,Air Astana,ALA,ICN,2017,10,17,17,17,3677
KOR,KAZ,Air Astana,ALA,ICN,2017,11,17,17,17,3620
KOR,KAZ,Air Astana,ALA,ICN,2017,12,18,18,18,3843
KOR,KAZ,Air Astana,ALA,ICN,2018,1,16,16,16,3568
KOR,KAZ,Air Astana,ALA,ICN,2018,2,11,11,11,2453
KOR,KAZ,Air Astana,ALA,ICN,2018,3,19,19,19,4180
KOR,KAZ,Air Astana,ALA,ICN,2018,4,17,17,17,3677
KOR,KAZ,Air Astana,ALA,ICN,2018,5,17,17,17,3677
KOR,KAZ,Air Astana,TSE,ICN,2016,6,4,4,4,892
KOR,KAZ,Air Astana,TSE,ICN,2016,7,4,4,4,721
KOR,KAZ,Air Astana,TSE,ICN,2016,8,5,5,5,1115
KOR,KAZ,Air Astana,TSE,ICN,2016,9,4,4,4,835
KOR,KAZ,Air Astana,TSE,ICN,2016,10,4,4,4,892
KOR,KAZ,Air Astana,TSE,ICN,2016,11,5,5,5,1115
KOR,KAZ,Air Astana,TSE,ICN,2016,12,4,4,4,835
KOR,KAZ,Air Astana,TSE,ICN,2017,1,5,5,5,944
KOR,KAZ,Air Astana,TSE,ICN,2017,2,4,4,4,892
KOR,KAZ,Air Astana,TSE,ICN,2017,3,4,4,4,721
KOR,KAZ,Air Astana,TSE,ICN,2017,4,4,4,4,835
KOR,KAZ,Air Astana,TSE,ICN,2017,5,5,5,5,1115
KOR,KAZ,Air Astana,TSE,ICN,2017,6,4,4,4,892
KOR,KAZ,Air Astana,TSE,ICN,2017,7,7,7,7,1219
KOR,KAZ,Air Astana,TSE,ICN,2017,8,9,9,9,1551
KOR,KAZ,Air Astana,TSE,ICN,2017,9,7,7,7,1333
KOR,KAZ,Air Astana,TSE,ICN,2017,10,9,9,9,1779
KOR,KAZ,Air Astana,TSE,ICN,2017,11,8,8,8,1442
KOR,KAZ,Air Astana,TSE,ICN,2017,12,9,9,9,1836
KOR,KAZ,Air Astana,TSE,ICN,2018,1,9,9,9,1779
KOR,KAZ,Air Astana,TSE,ICN,2018,2,8,8,8,1442
KOR,KAZ,Air Astana,TSE,ICN,2018,3,9,9,9,1722
KOR,KAZ,Air Astana,TSE,ICN,2018,4,8,8,8,1556
KOR,KAZ,Air Astana,TSE,ICN,2018,5,10,10,10,1945
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,6,8,8,8,2305
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,7,9,9,9,2610
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,8,6,6,6,1740
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,9,9,9,9,2610
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,10,8,8,8,2290
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,11,9,9,9,2550
KOR,KAZ,Asiana Airlines,ALA,ICN,2016,12,9,9,9,2570
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,1,9,9,9,2610
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,2,8,8,8,2280
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,3,9,9,9,2580
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,4,8,8,8,2305
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,5,10,10,10,2885
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,6,13,13,13,3755
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,7,13,13,13,3770
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,8,13,13,13,3770
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,9,13,13,13,3770
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,10,13,13,13,3770
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,11,8,8,8,2275
KOR,KAZ,Asiana Airlines,ALA,ICN,2017,12,9,9,9,2580
KOR,KAZ,Asiana Airlines,ALA,ICN,2018,1,9,9,9,2535
KOR,KAZ,Asiana Airlines,ALA,ICN,2018,2,8,8,8,2275
KOR,KAZ,Asiana Airlines,ALA,ICN,2018,3,10,10,10,2870
KOR,KAZ,Asiana Airlines,ALA,ICN,2018,4,13,13,13,3755
KOR,KAZ,Asiana Airlines,ALA,ICN,2018,5,15,15,15,4290
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,6,4,4,4,1160
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,7,5,5,5,1450
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,8,4,4,4,1160
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,9,4,4,4,1160
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,10,5,5,5,1450
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,11,4,4,4,1120
KOR,KAZ,Asiana Airlines,TSE,ICN,2016,12,5,5,5,1410
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,1,4,4,4,1160
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,2,4,4,4,1160
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,3,4,4,4,1000
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,4,5,5,5,1250
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,5,4,4,4,1000
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,6,4,4,4,1040
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,7,5,5,5,1250
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,8,4,4,4,1000
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,9,5,5,5,1250
KOR,KAZ,Asiana Airlines,TSE,ICN,2017,10,2,2,2,500
KOR,UZB,Asiana Airlines,TAS,ICN,2016,6,21,21,21,5290
KOR,UZB,Asiana Airlines,TAS,ICN,2016,7,20,20,20,5025
KOR,UZB,Asiana Airlines,TAS,ICN,2016,8,23,23,23,5830
KOR,UZB,Asiana Airlines,TAS,ICN,2016,9,21,21,21,5250
KOR,UZB,Asiana Airlines,TAS,ICN,2016,10,18,18,18,4620
KOR,UZB,Asiana Airlines,TAS,ICN,2016,11,13,13,13,3290
KOR,UZB,Asiana Airlines,TAS,ICN,2016,12,13,13,13,3290
KOR,UZB,Asiana Airlines,TAS,ICN,2017,1,13,13,13,3250
KOR,UZB,Asiana Airlines,TAS,ICN,2017,2,12,12,12,3120
KOR,UZB,Asiana Airlines,TAS,ICN,2017,3,14,14,14,3790
KOR,UZB,Asiana Airlines,TAS,ICN,2017,4,12,12,12,3360
KOR,UZB,Asiana Airlines,TAS,ICN,2017,5,14,14,14,3890
KOR,UZB,Asiana Airlines,TAS,ICN,2017,6,21,21,21,5630
KOR,UZB,Asiana Airlines,TAS,ICN,2017,7,22,22,22,6260
KOR,UZB,Asiana Airlines,TAS,ICN,2017,8,22,22,22,6275
KOR,UZB,Asiana Airlines,TAS,ICN,2017,9,21,21,21,5850
KOR,UZB,Asiana Airlines,TAS,ICN,2017,10,19,19,19,5375
KOR,UZB,Asiana Airlines,TAS,ICN,2017,12,3,3,3,855
KOR,UZB,Asiana Airlines,TAS,ICN,2018,1,14,14,14,3895
KOR,UZB,Asiana Airlines,TAS,ICN,2018,2,12,12,12,3390
KOR,UZB,Asiana Airlines,TAS,ICN,2018,3,13,13,13,3665
KOR,UZB,Asiana Airlines,TAS,ICN,2018,4,13,13,13,3635
KOR,UZB,Asiana Airlines,TAS,ICN,2018,5,16,16,16,4505
KOR,UZB,Korean Air,TAS,ICN,2016,6,12,12,12,3464
KOR,UZB,Korean Air,TAS,ICN,2016,7,14,14,14,3914
KOR,UZB,Korean Air,TAS,ICN,2016,8,13,13,13,3584
KOR,UZB,Korean Air,TAS,ICN,2016,9,13,13,13,3632
KOR,UZB,Korean Air,TAS,ICN,2016,10,13,13,13,3452
KOR,UZB,Korean Air,TAS,ICN,2016,11,13,13,13,3524
KOR,UZB,Korean Air,TAS,ICN,2016,12,13,13,13,3432
KOR,UZB,Korean Air,TAS,ICN,2017,1,14,14,14,3670
KOR,UZB,Korean Air,TAS,ICN,2017,2,12,12,12,3176
KOR,UZB,Korean Air,TAS,ICN,2017,3,13,13,13,3450
KOR,UZB,Korean Air,TAS,ICN,2017,4,13,13,13,3732
KOR,UZB,Korean Air,TAS,ICN,2017,5,13,13,13,3420
KOR,UZB,Korean Air,TAS,ICN,2017,6,13,13,13,2950
KOR,UZB,Korean Air,TAS,ICN,2017,7,13,13,13,3664
KOR,UZB,Korean Air,TAS,ICN,2017,8,13,13,13,3648
KOR,UZB,Korean Air,TAS,ICN,2017,9,13,13,13,3368
KOR,UZB,Korean Air,TAS,ICN,2017,10,14,14,14,3930
KOR,UZB,Korean Air,TAS,ICN,2017,11,12,12,12,3402
KOR,UZB,Korean Air,TAS,ICN,2017,12,14,14,14,3652
KOR,UZB,Korean Air,TAS,ICN,2018,1,13,13,13,3124
KOR,UZB,Korean Air,TAS,ICN,2018,2,12,12,12,3228
KOR,UZB,Korean Air,TAS,ICN,2018,3,13,13,13,3318
KOR,UZB,Korean Air,TAS,ICN,2018,4,13,13,13,3140
KOR,UZB,Korean Air,TAS,ICN,2018,5,13,13,13,3140
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,6,14,14,14,3472
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,7,14,14,14,3525
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,8,13,13,13,3238
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,9,9,9,9,2252
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,10,9,9,9,2235
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,11,9,9,9,2271
KOR,UZB,Uzbekistan Airways,TAS,ICN,2016,12,13,13,13,3238
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,1,13,13,13,3202
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,2,8,8,8,1972
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,3,9,9,9,2253
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,4,12,12,12,2955
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,5,14,14,14,3506
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,6,15,15,15,3705
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,7,18,18,18,4463
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,8,14,14,14,3555
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,9,12,12,12,3011
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,10,14,14,14,3454
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,11,23,23,23,5585
KOR,UZB,Uzbekistan Airways,TAS,ICN,2017,12,19,19,19,4754
KOR,UZB,Uzbekistan Airways,TAS,ICN,2018,1,14,14,14,3492
KOR,UZB,Uzbekistan Airways,TAS,ICN,2018,2,13,13,13,3131
KOR,UZB,Uzbekistan Airways,TAS,ICN,2018,3,16,16,16,4054
KOR,UZB,Uzbekistan Airways,TAS,ICN,2018,4,18,18,18,4545
KOR,UZB,Uzbekistan Airways,TAS,ICN,2018,5,20,20,20,4906
KSA,KAZ,SCAT,ALA,JED,2017,8,1,1,1,290
KSA,KAZ,SCAT,ALA,JED,2017,9,2,2,2,580
LAT,KAZ,Air Baltic,ALA,RIX,2018,4,1,1,1,145
LAT,KAZ,Air Baltic,ALA,RIX,2018,5,13,13,13,1885
LAT,UZB,Uzbekistan Airways,TAS,RIX,2016,10,1,1,1,150
LAT,UZB,Uzbekistan Airways,TAS,RIX,2016,11,4,4,4,891
LAT,UZB,Uzbekistan Airways,TAS,RIX,2016,12,5,5,5,1178
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,1,4,4,4,985
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,2,4,4,4,1005
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,3,5,5,5,1136
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,4,1,1,1,150
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,11,4,4,4,929
LAT,UZB,Uzbekistan Airways,TAS,RIX,2017,12,5,5,5,1177
LAT,UZB,Uzbekistan Airways,TAS,RIX,2018,1,4,4,4,948
LAT,UZB,Uzbekistan Airways,TAS,RIX,2018,2,4,4,4,988
LAT,UZB,Uzbekistan Airways,TAS,RIX,2018,3,5,5,5,1121
LAT,UZB,Uzbekistan Airways,TAS,RIX,2018,4,4,4,4,817
LAT,UZB,Uzbekistan Airways,TAS,RIX,2018,5,4,4,4,834
MAS,KAZ,Air Astana,ALA,KUL,2016,6,13,13,13,2329
MAS,KAZ,Air Astana,ALA,KUL,2016,7,13,13,13,2272
MAS,KAZ,Air Astana,ALA,KUL,2016,8,13,13,13,2215
MAS,KAZ,Air Astana,ALA,KUL,2016,9,13,13,13,2386
MAS,KAZ,Air Astana,ALA,KUL,2016,10,14,14,14,2438
MAS,KAZ,Air Astana,ALA,KUL,2016,11,12,12,12,2106
MAS,KAZ,Air Astana,ALA,KUL,2016,12,13,13,13,2500
MAS,KAZ,Air Astana,ALA,KUL,2017,1,13,13,13,2557
MAS,KAZ,Air Astana,ALA,KUL,2017,2,12,12,12,2391
MAS,KAZ,Air Astana,ALA,KUL,2017,3,13,13,13,2443
MAS,KAZ,Air Astana,ALA,KUL,2017,4,13,13,13,2329
MAS,KAZ,Air Astana,ALA,KUL,2017,5,13,13,13,2215
MAS,KAZ,Air Astana,ALA,KUL,2017,6,13,13,13,2386
MAS,KAZ,Air Astana,ALA,KUL,2017,7,14,14,14,2552
MAS,KAZ,Air Astana,ALA,KUL,2017,8,13,13,13,2386
MAS,KAZ,Air Astana,ALA,KUL,2017,9,13,13,13,2785
